emg smp,emg val,bioz smp,bioz val,mmg smp,mmg val
0,0,0,0,43460,-82.0
0,0,0,0,43461,-91.0
0,0,0,0,43462,-111.0
0,0,0,0,43463,-122.0
0,0,0,0,43464,-136.0
0,0,0,0,43465,-228.0
0,0,0,0,43466,-273.0
0,0,0,0,43467,-254.0
0,0,0,0,43468,-117.0
0,0,0,0,43469,-209.0
46432,-0.020599,0,0,0,0
46433,-0.022173,0,0,0,0
46434,-0.017881,0,0,0,0
46435,-0.012398,0,0,0,0
46436,-0.017166,0,0,0,0
46437,-0.016832,0,0,0,0
46438,-0.019073,0,0,0,0
46439,-0.019932,0,0,0,0
46440,-0.016069,0,0,0,0
46441,-0.018263,0,0,0,0
46442,-0.018501,0,0,0,0
46443,-0.019073,0,0,0,0
46444,-0.020885,0,0,0,0
46445,-0.017452,0,0,0,0
46446,-0.016451,0,0,0,0
46447,-0.015068,0,0,0,0
0,0,0,0,43470,307.0
0,0,0,0,43471,369.0
0,0,0,0,43472,244.0
0,0,0,0,43473,-241.0
0,0,0,0,43474,326.0
0,0,0,0,43475,124.0
0,0,0,0,43476,116.0
0,0,0,0,43477,-35.0
0,0,0,0,43478,281.0
0,0,0,0,43479,-2.0
0,0,0,0,43480,-48.0
0,0,0,0,43481,26.0
0,0,0,0,43482,-221.0
0,0,0,0,43483,118.0
0,0,0,0,43484,26.0
46448,-0.019121,0,0,0,0
46449,-0.020123,0,0,0,0
46450,-0.016451,0,0,0,0
46451,-0.020933,0,0,0,0
46452,-0.018549,0,0,0,0
46453,-0.019455,0,0,0,0
46454,-0.022697,0,0,0,0
46455,-0.017881,0,0,0,0
46456,-0.018215,0,0,0,0
46457,-0.018692,0,0,0,0
46458,-0.020456,0,0,0,0
46459,-0.022078,0,0,0,0
46460,-0.015879,0,0,0,0
46461,-0.018406,0,0,0,0
46462,-0.017452,0,0,0,0
46463,-0.017881,0,0,0,0
0,0,0,0,43485,-323.0
0,0,0,0,43486,-240.0
0,0,0,0,43487,-235.0
0,0,0,0,43488,-288.0
0,0,0,0,43489,-377.0
0,0,0,0,43490,-244.0
0,0,0,0,43491,-305.0
0,0,0,0,43492,-257.0
0,0,0,0,43493,-290.0
0,0,0,0,43494,-565.0
0,0,0,0,43495,-255.0
0,0,0,0,43496,-89.0
0,0,0,0,43497,-481.0
0,0,0,0,43498,-430.0
0,0,0,0,43499,-484.0
46464,-0.025272,0,0,0,0
46465,-0.015497,0,0,0,0
46466,-0.013161,0,0,0,0
46467,-0.017452,0,0,0,0
46468,-0.017691,0,0,0,0
46469,-0.02284,0,0,0,0
46470,-0.019836,0,0,0,0
46471,-0.016594,0,0,0,0
46472,-0.018644,0,0,0,0
46473,-0.018978,0,0,0,0
46474,-0.019598,0,0,0,0
46475,-0.016689,0,0,0,0
46476,-0.013685,0,0,0,0
46477,-0.018406,0,0,0,0
46478,-0.020123,0,0,0,0
46479,-0.02265,0,0,0,0
0,0,0,0,43500,68.0
0,0,0,0,43501,365.0
0,0,0,0,43502,307.0
0,0,0,0,43503,180.0
0,0,0,0,43504,277.0
0,0,0,0,43505,176.0
0,0,0,0,43506,153.0
0,0,0,0,43507,216.0
0,0,0,0,43508,193.0
0,0,0,0,43509,167.0
0,0,0,0,43510,24.0
0,0,0,0,43511,126.0
0,0,0,0,43512,140.0
0,0,0,0,43513,125.0
0,0,0,0,43514,123.0
46480,-0.020647,0,0,0,0
46481,-0.01483,0,0,0,0
46482,-0.017548,0,0,0,0
46483,-0.018167,0,0,0,0
46484,-0.023937,0,0,0,0
46485,-0.019741,0,0,0,0
46486,-0.015211,0,0,0,0
46487,-0.020361,0,0,0,0
46488,-0.021839,0,0,0,0
46489,-0.025988,0,0,0,0
46490,-0.021458,0,0,0,0
46491,-0.016832,0,0,0,0
46492,-0.016022,0,0,0,0
46493,-0.017023,0,0,0,0
46494,-0.020409,0,0,0,0
46495,-0.02141,0,0,0,0
0,0,0,0,43515,45.0
0,0,0,0,43516,-117.0
0,0,0,0,43517,100.0
0,0,0,0,43518,-49.0
0,0,0,0,43519,73.0
0,0,0,0,43520,-72.0
0,0,0,0,43521,-59.0
0,0,0,0,43522,-14.0
0,0,0,0,43523,28.0
0,0,0,0,43524,70.0
0,0,0,0,43525,-62.0
0,0,0,0,43526,15.0
0,0,0,0,43527,-446.0
0,0,0,0,43528,-244.0
0,0,0,0,43529,-26.0
46496,-0.019646,0,0,0,0
46497,-0.01893,0,0,0,0
46498,-0.021458,0,0,0,0
46499,-0.022459,0,0,0,0
46500,-0.021362,0,0,0,0
46501,-0.016212,0,0,0,0
46502,-0.013733,0,0,0,0
46503,-0.016785,0,0,0,0
46504,-0.023079,0,0,0,0
46505,-0.023031,0,0,0,0
46506,-0.015402,0,0,0,0
46507,-0.017357,0,0,0,0
46508,-0.01874,0,0,0,0
46509,-0.018072,0,0,0,0
46510,-0.022316,0,0,0,0
46511,-0.017643,0,0,0,0
0,0,0,0,43530,22.0
0,0,0,0,43531,-750.0
0,0,0,0,43532,-947.0
0,0,0,0,43533,-705.0
0,0,0,0,43534,-904.0
0,0,0,0,43535,-378.0
0,0,0,0,43536,-52.0
0,0,0,0,43537,-453.0
0,0,0,0,43538,-421.0
0,0,0,0,43539,-68.0
0,0,0,0,43540,-210.0
0,0,0,0,43541,-315.0
0,0,0,0,43542,-291.0
0,0,0,0,43543,-172.0
0,0,0,0,43544,158.0
46512,-0.016642,0,0,0,0
46513,-0.017643,0,0,0,0
46514,-0.019169,0,0,0,0
46515,-0.022745,0,0,0,0
46516,-0.015879,0,0,0,0
46517,-0.017643,0,0,0,0
46518,-0.017643,0,0,0,0
46519,-0.015831,0,0,0,0
46520,-0.024462,0,0,0,0
46521,-0.023508,0,0,0,0
46522,-0.01955,0,0,0,0
46523,-0.018072,0,0,0,0
46524,-0.019073,0,0,0,0
46525,-0.022125,0,0,0,0
46526,-0.021029,0,0,0,0
46527,-0.016308,0,0,0,0
0,0,0,0,43545,-502.0
0,0,0,0,43546,328.0
0,0,0,0,43547,223.0
0,0,0,0,43548,447.0
0,0,0,0,43549,287.0
0,0,0,0,43550,391.0
0,0,0,0,43551,350.0
0,0,0,0,43552,303.0
0,0,0,0,43553,92.0
0,0,0,0,43554,73.0
0,0,0,0,43555,-12.0
0,0,0,0,43556,-166.0
0,0,0,0,43557,-153.0
0,0,0,0,43558,-590.0
0,0,0,0,43559,-482.0
46528,-0.016928,0,0,0,0
46529,-0.019312,0,0,0,0
46530,-0.019503,0,0,0,0
46531,-0.022125,0,0,0,0
46532,-0.0144,0,0,0,0
46533,-0.0144,0,0,0,0
46534,-0.018454,0,0,0,0
46535,-0.018978,0,0,0,0
46536,-0.020599,0,0,0,0
46537,-0.016689,0,0,0,0
46538,-0.01874,0,0,0,0
46539,-0.020456,0,0,0,0
46540,-0.022459,0,0,0,0
46541,-0.022364,0,0,0,0
46542,-0.018215,0,0,0,0
46543,-0.017262,0,0,0,0
0,0,0,0,43560,-582.0
0,0,0,0,43561,-1328.0
0,0,0,0,43562,-1172.0
0,0,0,0,43563,-1101.0
0,0,0,0,43564,-973.0
0,0,0,0,43565,-1165.0
0,0,0,0,43566,-1062.0
0,0,0,0,43567,-622.0
0,0,0,0,43568,-696.0
0,0,0,0,43569,-656.0
0,0,0,0,43570,-548.0
0,0,0,0,43571,-448.0
0,0,0,0,43572,-356.0
0,0,0,0,43573,-276.0
0,0,0,0,43574,-203.0
46544,-0.017738,0,0,0,0
46545,-0.021791,0,0,0,0
46546,-0.02141,0,0,0,0
46547,-0.014353,0,0,0,0
46548,-0.0175,0,0,0,0
46549,-0.016069,0,0,0,0
46550,-0.014067,0,0,0,0
46551,-0.019884,0,0,0,0
0,0,0,0,43575,-179.0
0,0,0,0,43576,-272.0
0,0,0,0,43577,-359.0
0,0,0,0,43578,-186.0
0,0,0,0,43579,-223.0
0,0,0,0,43580,-280.0
0,0,0,0,43581,-72.0
0,0,0,0,43582,-200.0
0,0,0,0,43583,50.0
0,0,0,0,43584,100.0
0,0,0,0,43585,-49.0
0,0,0,0,43586,-60.0
0,0,0,0,43587,-136.0
0,0,0,0,43588,82.0
0,0,0,0,43589,178.0
46552,-0.017214,0,0,0,0
46553,-0.022602,0,0,0,0
46554,-0.021267,0,0,0,0
46555,-0.017262,0,0,0,0
46556,-0.022268,0,0,0,0
46557,-0.02141,0,0,0,0
46558,-0.022745,0,0,0,0
46559,-0.023222,0,0,0,0
46560,-0.016737,0,0,0,0
46561,-0.021458,0,0,0,0
46562,-0.021982,0,0,0,0
46563,-0.02408,0,0,0,0
46564,-0.02141,0,0,0,0
46565,-0.011969,0,0,0,0
46566,-0.019598,0,0,0,0
46567,-0.018835,0,0,0,0
0,0,0,0,43590,172.0
0,0,0,0,43591,812.0
0,0,0,0,43592,1068.0
0,0,0,0,43593,933.0
0,0,0,0,43594,651.0
0,0,0,0,43595,549.0
0,0,0,0,43596,558.0
0,0,0,0,43597,390.0
0,0,0,0,43598,366.0
0,0,0,0,43599,381.0
0,0,0,0,43600,333.0
0,0,0,0,43601,294.0
0,0,0,0,43602,259.0
0,0,0,0,43603,230.0
0,0,0,0,43604,204.0
46568,-0.020552,0,0,0,0
46569,-0.022268,0,0,0,0
46570,-0.014019,0,0,0,0
46571,-0.020456,0,0,0,0
46572,-0.018883,0,0,0,0
46573,-0.018883,0,0,0,0
46574,-0.022984,0,0,0,0
46575,-0.014877,0,0,0,0
46576,-0.019598,0,0,0,0
46577,-0.021505,0,0,0,0
46578,-0.01955,0,0,0,0
46579,-0.02532,0,0,0,0
46580,-0.015402,0,0,0,0
46581,-0.017166,0,0,0,0
46582,-0.022697,0,0,0,0
46583,-0.018215,0,0,0,0
0,0,0,0,43605,221.0
0,0,0,0,43606,1774.0
0,0,0,0,43607,1574.0
0,0,0,0,43608,1301.0
0,0,0,0,43609,1190.0
0,0,0,0,43610,873.0
0,0,0,0,43611,678.0
0,0,0,0,43612,541.0
0,0,0,0,43613,426.0
0,0,0,0,43614,336.0
0,0,0,0,43615,262.0
0,0,0,0,43616,199.0
0,0,0,0,43617,145.0
0,0,0,0,43618,156.0
0,0,0,0,43619,161.0
46584,-0.02346,0,0,0,0
46585,-0.017643,0,0,0,0
46586,-0.017548,0,0,0,0
46587,-0.024176,0,0,0,0
46588,-0.020361,0,0,0,0
46589,-0.019741,0,0,0,0
46590,-0.017262,0,0,0,0
46591,-0.015926,0,0,0,0
46592,-0.020933,0,0,0,0
46593,-0.020742,0,0,0,0
46594,-0.023365,0,0,0,0
46595,-0.019121,0,0,0,0
46596,-0.01483,0,0,0,0
46597,-0.021935,0,0,0,0
46598,-0.018215,0,0,0,0
46599,-0.021267,0,0,0,0
0,0,0,0,43620,-206.0
0,0,0,0,43621,40.0
0,0,0,0,43622,117.0
0,0,0,0,43623,-56.0
0,0,0,0,43624,-105.0
0,0,0,0,43625,-87.0
0,0,0,0,43626,-69.0
0,0,0,0,43627,68.0
0,0,0,0,43628,44.0
0,0,0,0,43629,-10.0
0,0,0,0,43630,-70.0
0,0,0,0,43631,69.0
0,0,0,0,43632,-44.0
0,0,0,0,43633,-58.0
0,0,0,0,43634,-42.0
46600,-0.015688,0,0,0,0
46601,-0.020742,0,0,0,0
46602,-0.018978,0,0,0,0
46603,-0.01483,0,0,0,0
46604,-0.019979,0,0,0,0
46605,-0.0175,0,0,0,0
46606,-0.018263,0,0,0,0
46607,-0.020409,0,0,0,0
0,0,0,0,43635,-27.0
0,0,0,0,43636,-58.0
0,0,0,0,43637,-55.0
0,0,0,0,43638,304.0
0,0,0,0,43639,238.0
0,0,0,0,43640,201.0
0,0,0,0,43641,432.0
0,0,0,0,43642,202.0
0,0,0,0,43643,238.0
0,0,0,0,43644,-46.0
0,0,0,0,43645,36.0
0,0,0,0,43646,116.0
0,0,0,0,43647,9.0
0,0,0,0,43648,-3.0
0,0,0,0,43649,77.0
46608,-0.012875,0,0,0,0
46609,-0.011587,0,0,0,0
46610,-0.021839,0,0,0,0
46611,-0.026321,0,0,0,0
46612,-0.020218,0,0,0,0
46613,-0.017357,0,0,0,0
46614,-0.018024,0,0,0,0
46615,-0.018263,0,0,0,0
46616,-0.018787,0,0,0,0
46617,-0.024366,0,0,0,0
46618,-0.018883,0,0,0,0
46619,-0.013018,0,0,0,0
46620,-0.020742,0,0,0,0
46621,-0.019073,0,0,0,0
46622,-0.020504,0,0,0,0
46623,-0.02079,0,0,0,0
0,0,0,0,43650,155.0
0,0,0,0,43651,143.0
0,0,0,0,43652,136.0
0,0,0,0,43653,256.0
0,0,0,0,43654,25.0
0,0,0,0,43655,-39.0
0,0,0,0,43656,223.0
0,0,0,0,43657,19.0
0,0,0,0,43658,277.0
0,0,0,0,43659,-113.0
0,0,0,0,43660,146.0
0,0,0,0,43661,171.0
0,0,0,0,43662,209.0
0,0,0,0,43663,-21.0
0,0,0,0,43664,356.0
46624,-0.014257,0,0,0,0
46625,-0.019169,0,0,0,0
46626,-0.023317,0,0,0,0
46627,-0.020981,0,0,0,0
46628,-0.018263,0,0,0,0
46629,-0.015306,0,0,0,0
46630,-0.016975,0,0,0,0
46631,-0.02141,0,0,0,0
46632,-0.018835,0,0,0,0
46633,-0.019073,0,0,0,0
46634,-0.018501,0,0,0,0
46635,-0.016594,0,0,0,0
46636,-0.021172,0,0,0,0
46637,-0.021601,0,0,0,0
46638,-0.019979,0,0,0,0
46639,-0.016642,0,0,0,0
0,0,0,0,43665,-65.0
0,0,0,0,43666,-21.0
0,0,0,0,43667,188.0
0,0,0,0,43668,-120.0
0,0,0,0,43669,91.0
0,0,0,0,43670,382.0
0,0,0,0,43671,137.0
0,0,0,0,43672,216.0
0,0,0,0,43673,62.0
0,0,0,0,43674,319.0
0,0,0,0,43675,-151.0
0,0,0,0,43676,203.0
0,0,0,0,43677,331.0
0,0,0,0,43678,-72.0
0,0,0,0,43679,-104.0
46640,-0.018644,0,0,0,0
46641,-0.018263,0,0,0,0
46642,-0.01955,0,0,0,0
46643,-0.02284,0,0,0,0
46644,-0.016832,0,0,0,0
46645,-0.017548,0,0,0,0
46646,-0.017357,0,0,0,0
46647,-0.021315,0,0,0,0
46648,-0.02346,0,0,0,0
46649,-0.014877,0,0,0,0
46650,-0.0175,0,0,0,0
46651,-0.020838,0,0,0,0
46652,-0.021219,0,0,0,0
46653,-0.023079,0,0,0,0
46654,-0.016022,0,0,0,0
46655,-0.016022,0,0,0,0
0,0,0,0,43680,-77.0
0,0,0,0,43681,856.0
0,0,0,0,43682,891.0
0,0,0,0,43683,610.0
0,0,0,0,43684,537.0
0,0,0,0,43685,510.0
0,0,0,0,43686,467.0
0,0,0,0,43687,380.0
0,0,0,0,43688,315.0
0,0,0,0,43689,251.0
0,0,0,0,43690,198.0
0,0,0,0,43691,183.0
0,0,0,0,43692,166.0
0,0,0,0,43693,-35.0
0,0,0,0,43694,67.0
46656,-0.016975,0,0,0,0
46657,-0.018597,0,0,0,0
46658,-0.021887,0,0,0,0
46659,-0.01688,0,0,0,0
46660,-0.018787,0,0,0,0
46661,-0.019217,0,0,0,0
46662,-0.019312,0,0,0,0
46663,-0.020981,0,0,0,0
46664,-0.019979,0,0,0,0
46665,-0.019073,0,0,0,0
46666,-0.018787,0,0,0,0
46667,-0.022411,0,0,0,0
46668,-0.02284,0,0,0,0
46669,-0.01955,0,0,0,0
46670,-0.014734,0,0,0,0
46671,-0.016975,0,0,0,0
0,0,0,0,43695,7.0
0,0,0,0,43696,-796.0
0,0,0,0,43697,-854.0
0,0,0,0,43698,-723.0
0,0,0,0,43699,-614.0
0,0,0,0,43700,-520.0
0,0,0,0,43701,-441.0
0,0,0,0,43702,-372.0
0,0,0,0,43703,-310.0
0,0,0,0,43704,-263.0
0,0,0,0,43705,-221.0
0,0,0,0,43706,-83.0
0,0,0,0,43707,-132.0
0,0,0,0,43708,-156.0
0,0,0,0,43709,-130.0
46672,-0.018787,0,0,0,0
46673,-0.017834,0,0,0,0
46674,-0.021887,0,0,0,0
46675,-0.019026,0,0,0,0
46676,-0.017023,0,0,0,0
46677,-0.019455,0,0,0,0
46678,-0.021982,0,0,0,0
46679,-0.020504,0,0,0,0
46680,-0.016499,0,0,0,0
46681,-0.018311,0,0,0,0
46682,-0.016356,0,0,0,0
46683,-0.020742,0,0,0,0
46684,-0.019264,0,0,0,0
46685,-0.01545,0,0,0,0
46686,-0.022078,0,0,0,0
46687,-0.016594,0,0,0,0
0,0,0,0,43710,-160.0
0,0,0,0,43711,-893.0
0,0,0,0,43712,-935.0
0,0,0,0,43713,-795.0
0,0,0,0,43714,-680.0
0,0,0,0,43715,-563.0
0,0,0,0,43716,-360.0
0,0,0,0,43717,-443.0
0,0,0,0,43718,-373.0
0,0,0,0,43719,-323.0
0,0,0,0,43720,-278.0
0,0,0,0,43721,-232.0
0,0,0,0,43722,-191.0
0,0,0,0,43723,4.0
0,0,0,0,43724,-83.0
46688,-0.017977,0,0,0,0
46689,-0.020647,0,0,0,0
46690,-0.017452,0,0,0,0
46691,-0.018692,0,0,0,0
46692,-0.021744,0,0,0,0
46693,-0.023413,0,0,0,0
46694,-0.019741,0,0,0,0
46695,-0.017214,0,0,0,0
46696,-0.015545,0,0,0,0
46697,-0.018978,0,0,0,0
46698,-0.019836,0,0,0,0
46699,-0.020742,0,0,0,0
46700,-0.020742,0,0,0,0
46701,-0.016975,0,0,0,0
46702,-0.01626,0,0,0,0
46703,-0.017214,0,0,0,0
0,0,0,0,43725,255.0
0,0,0,0,43726,-662.0
0,0,0,0,43727,-450.0
0,0,0,0,43728,-360.0
0,0,0,0,43729,-37.0
0,0,0,0,43730,103.0
0,0,0,0,43731,-22.0
0,0,0,0,43732,217.0
0,0,0,0,43733,96.0
0,0,0,0,43734,2.0
0,0,0,0,43735,203.0
0,0,0,0,43736,162.0
0,0,0,0,43737,199.0
0,0,0,0,43738,96.0
0,0,0,0,43739,91.0
46704,-0.021744,0,0,0,0
46705,-0.015211,0,0,0,0
46706,-0.014925,0,0,0,0
46707,-0.022459,0,0,0,0
46708,-0.0175,0,0,0,0
46709,-0.024509,0,0,0,0
46710,-0.019836,0,0,0,0
46711,-0.009584,0,0,0,0
46712,-0.017834,0,0,0,0
46713,-0.018597,0,0,0,0
46714,-0.019264,0,0,0,0
46715,-0.017929,0,0,0,0
46716,-0.017595,0,0,0,0
46717,-0.018644,0,0,0,0
46718,-0.016832,0,0,0,0
46719,-0.021935,0,0,0,0
0,0,0,0,43740,-81.0
0,0,0,0,43741,-80.0
0,0,0,0,43742,-268.0
0,0,0,0,43743,-364.0
0,0,0,0,43744,-435.0
0,0,0,0,43745,-422.0
0,0,0,0,43746,-306.0
0,0,0,0,43747,-349.0
0,0,0,0,43748,-200.0
0,0,0,0,43749,-286.0
0,0,0,0,43750,-164.0
0,0,0,0,43751,-25.0
0,0,0,0,43752,-101.0
0,0,0,0,43753,-44.0
0,0,0,0,43754,-253.0
46720,-0.019264,0,0,0,0
46721,-0.015497,0,0,0,0
46722,-0.022888,0,0,0,0
46723,-0.01936,0,0,0,0
46724,-0.020552,0,0,0,0
46725,-0.02141,0,0,0,0
46726,-0.013685,0,0,0,0
46727,-0.02265,0,0,0,0
46728,-0.017834,0,0,0,0
46729,-0.020361,0,0,0,0
46730,-0.0278,0,0,0,0
46731,-0.014973,0,0,0,0
46732,-0.019121,0,0,0,0
46733,-0.018883,0,0,0,0
46734,-0.019026,0,0,0,0
46735,-0.022268,0,0,0,0
0,0,0,0,43755,99.0
0,0,0,0,43756,839.0
0,0,0,0,43757,1097.0
0,0,0,0,43758,1092.0
0,0,0,0,43759,650.0
0,0,0,0,43760,517.0
0,0,0,0,43761,562.0
0,0,0,0,43762,549.0
0,0,0,0,43763,331.0
0,0,0,0,43764,215.0
0,0,0,0,43765,192.0
0,0,0,0,43766,23.0
0,0,0,0,43767,16.0
0,0,0,0,43768,16.0
0,0,0,0,43769,56.0
46736,-0.013924,0,0,0,0
46737,-0.021362,0,0,0,0
46738,-0.01893,0,0,0,0
46739,-0.0175,0,0,0,0
46740,-0.023985,0,0,0,0
46741,-0.015402,0,0,0,0
46742,-0.016069,0,0,0,0
46743,-0.01545,0,0,0,0
46744,-0.018358,0,0,0,0
46745,-0.024509,0,0,0,0
46746,-0.017071,0,0,0,0
46747,-0.015402,0,0,0,0
46748,-0.017023,0,0,0,0
46749,-0.021076,0,0,0,0
46750,-0.022984,0,0,0,0
46751,-0.01955,0,0,0,0
0,0,0,0,43770,-109.0
0,0,0,0,43771,-754.0
0,0,0,0,43772,-676.0
0,0,0,0,43773,-470.0
0,0,0,0,43774,-529.0
0,0,0,0,43775,-329.0
0,0,0,0,43776,-339.0
0,0,0,0,43777,-302.0
0,0,0,0,43778,-284.0
0,0,0,0,43779,-193.0
0,0,0,0,43780,-275.0
0,0,0,0,43781,-97.0
0,0,0,0,43782,201.0
0,0,0,0,43783,8.0
0,0,0,0,43784,-206.0
46752,-0.021076,0,0,0,0
46753,-0.016928,0,0,0,0
46754,-0.014591,0,0,0,0
46755,-0.017452,0,0,0,0
46756,-0.016737,0,0,0,0
46757,-0.016594,0,0,0,0
46758,-0.014734,0,0,0,0
46759,-0.01564,0,0,0,0
46760,-0.023365,0,0,0,0
46761,-0.020361,0,0,0,0
46762,-0.01421,0,0,0,0
46763,-0.017405,0,0,0,0
46764,-0.01812,0,0,0,0
46765,-0.02203,0,0,0,0
46766,-0.017262,0,0,0,0
46767,-0.014448,0,0,0,0
0,0,0,0,43785,115.0
0,0,0,0,43786,752.0
0,0,0,0,43787,966.0
0,0,0,0,43788,1075.0
0,0,0,0,43789,787.0
0,0,0,0,43790,572.0
0,0,0,0,43791,671.0
0,0,0,0,43792,486.0
0,0,0,0,43793,486.0
0,0,0,0,43794,322.0
0,0,0,0,43795,265.0
0,0,0,0,43796,274.0
0,0,0,0,43797,-62.0
0,0,0,0,43798,103.0
0,0,0,0,43799,-222.0
46768,-0.021458,0,0,0,0
46769,-0.017834,0,0,0,0
46770,-0.017643,0,0,0,0
46771,-0.018406,0,0,0,0
46772,-0.017452,0,0,0,0
46773,-0.016642,0,0,0,0
46774,-0.015736,0,0,0,0
46775,-0.021172,0,0,0,0
46776,-0.019121,0,0,0,0
46777,-0.017691,0,0,0,0
46778,-0.020838,0,0,0,0
46779,-0.018978,0,0,0,0
46780,-0.02079,0,0,0,0
46781,-0.023222,0,0,0,0
46782,-0.017834,0,0,0,0
46783,-0.014544,0,0,0,0
46784,-0.018501,0,0,0,0
46785,-0.020933,0,0,0,0
46786,-0.020361,0,0,0,0
46787,-0.013876,0,0,0,0
46788,-0.017071,0,0,0,0
46789,-0.024319,0,0,0,0
46790,-0.019646,0,0,0,0
46791,-0.020742,0,0,0,0
46792,-0.017357,0,0,0,0
46793,-0.01502,0,0,0,0
46794,-0.020695,0,0,0,0
46795,-0.018978,0,0,0,0
46796,-0.023842,0,0,0,0
46797,-0.021458,0,0,0,0
46798,-0.01297,0,0,0,0
46799,-0.017929,0,0,0,0
46800,-0.015688,0,0,0,0
46801,-0.01893,0,0,0,0
46802,-0.02284,0,0,0,0
46803,-0.016928,0,0,0,0
46804,-0.020218,0,0,0,0
46805,-0.018454,0,0,0,0
46806,-0.015831,0,0,0,0
46807,-0.020313,0,0,0,0
46808,-0.019646,0,0,0,0
46809,-0.01688,0,0,0,0
46810,-0.02017,0,0,0,0
46811,-0.023365,0,0,0,0
46812,-0.023794,0,0,0,0
46813,-0.022364,0,0,0,0
46814,-0.019598,0,0,0,0
46815,-0.019073,0,0,0,0
0,0,0,0,43800,24.0
0,0,0,0,43801,173.0
0,0,0,0,43802,46.0
0,0,0,0,43803,21.0
0,0,0,0,43804,237.0
0,0,0,0,43805,182.0
0,0,0,0,43806,103.0
0,0,0,0,43807,335.0
0,0,0,0,43808,397.0
0,0,0,0,43809,276.0
0,0,0,0,43810,245.0
0,0,0,0,43811,232.0
0,0,0,0,43812,-49.0
0,0,0,0,43813,-16.0
0,0,0,0,43814,119.0
46816,-0.018072,0,0,0,0
46817,-0.019932,0,0,0,0
46818,-0.018454,0,0,0,0
46819,-0.013781,0,0,0,0
46820,-0.018167,0,0,0,0
46821,-0.02079,0,0,0,0
46822,-0.017738,0,0,0,0
46823,-0.020409,0,0,0,0
46824,-0.02141,0,0,0,0
46825,-0.019121,0,0,0,0
46826,-0.018597,0,0,0,0
46827,-0.016499,0,0,0,0
46828,-0.016689,0,0,0,0
46829,-0.018549,0,0,0,0
46830,-0.017405,0,0,0,0
46831,-0.018883,0,0,0,0
0,0,0,0,43815,-13.0
0,0,0,0,43816,-238.0
0,0,0,0,43817,-372.0
0,0,0,0,43818,-303.0
0,0,0,0,43819,-71.0
0,0,0,0,43820,-93.0
0,0,0,0,43821,-95.0
0,0,0,0,43822,158.0
0,0,0,0,43823,327.0
0,0,0,0,43824,-84.0
0,0,0,0,43825,87.0
0,0,0,0,43826,208.0
0,0,0,0,43827,323.0
0,0,0,0,43828,-51.0
0,0,0,0,43829,-46.0
46832,-0.019836,0,0,0,0
46833,-0.020885,0,0,0,0
46834,-0.020456,0,0,0,0
46835,-0.01564,0,0,0,0
46836,-0.020838,0,0,0,0
46837,-0.0247,0,0,0,0
46838,-0.01688,0,0,0,0
46839,-0.014448,0,0,0,0
46840,-0.016212,0,0,0,0
46841,-0.016069,0,0,0,0
46842,-0.019646,0,0,0,0
46843,-0.017262,0,0,0,0
46844,-0.015259,0,0,0,0
46845,-0.016785,0,0,0,0
46846,-0.018072,0,0,0,0
46847,-0.024319,0,0,0,0
0,0,0,0,43830,275.0
0,0,0,0,43831,-186.0
0,0,0,0,43832,-170.0
0,0,0,0,43833,-329.0
0,0,0,0,43834,-340.0
0,0,0,0,43835,-206.0
0,0,0,0,43836,-185.0
0,0,0,0,43837,-292.0
0,0,0,0,43838,-508.0
0,0,0,0,43839,-450.0
0,0,0,0,43840,-137.0
0,0,0,0,43841,-280.0
0,0,0,0,43842,-293.0
0,0,0,0,43843,-208.0
0,0,0,0,43844,-103.0
46848,-0.020409,0,0,0,0
46849,-0.015879,0,0,0,0
46850,-0.018787,0,0,0,0
46851,-0.019789,0,0,0,0
46852,-0.018215,0,0,0,0
46853,-0.017214,0,0,0,0
46854,-0.02017,0,0,0,0
46855,-0.020266,0,0,0,0
46856,-0.018358,0,0,0,0
46857,-0.021982,0,0,0,0
46858,-0.021935,0,0,0,0
46859,-0.016928,0,0,0,0
46860,-0.017309,0,0,0,0
46861,-0.016832,0,0,0,0
46862,-0.019884,0,0,0,0
46863,-0.023222,0,0,0,0
0,0,0,0,43845,114.0
0,0,0,0,43846,642.0
0,0,0,0,43847,639.0
0,0,0,0,43848,469.0
0,0,0,0,43849,487.0
0,0,0,0,43850,486.0
0,0,0,0,43851,358.0
0,0,0,0,43852,166.0
0,0,0,0,43853,-34.0
0,0,0,0,43854,57.0
0,0,0,0,43855,55.0
0,0,0,0,43856,43.0
0,0,0,0,43857,-99.0
0,0,0,0,43858,-408.0
0,0,0,0,43859,-395.0
46864,-0.021887,0,0,0,0
46865,-0.020647,0,0,0,0
46866,-0.019932,0,0,0,0
46867,-0.022364,0,0,0,0
46868,-0.020885,0,0,0,0
46869,-0.013971,0,0,0,0
46870,-0.016928,0,0,0,0
46871,-0.017834,0,0,0,0
46872,-0.016689,0,0,0,0
46873,-0.022221,0,0,0,0
46874,-0.015974,0,0,0,0
46875,-0.017166,0,0,0,0
46876,-0.020981,0,0,0,0
46877,-0.018787,0,0,0,0
46878,-0.022745,0,0,0,0
46879,-0.018311,0,0,0,0
0,0,0,0,43860,-270.0
0,0,0,0,43861,-188.0
0,0,0,0,43862,-70.0
0,0,0,0,43863,-33.0
0,0,0,0,43864,-6.0
0,0,0,0,43865,19.0
0,0,0,0,43866,36.0
0,0,0,0,43867,-61.0
